50,28840,0.4754309190206514
100,13862,0.5027641325267324
200,19185,0.5195057053871892
500,16150,0.495996340333997
1000,17326,0.5009694286760984
5000,25905,0.46810458963023704
10000,34135,0.47882698835891907
