0.01,17487,0.5141494017010577
0.02,22638,0.4642836639616422
0.05,32923,0.5561493107630572
0.1,30615,0.5092267039468595
0.5,26163,0.5047012838816981
1,16623,0.45330524749968876
2,24709,0.5105633333347114
5,23455,0.47769959531634554
